36995;MARTIRES DE BARBADOS;LA RENE;2411;0213;4;131;;;09/01/2007;;;N
37022;VICENTE PEREZ;FINCA LA ROSA CHICHARRON;2411;0213;4;131;;;;292/2016;2016;N
37033;II DECLARACION DE LA HABANA;CARRETERA GUIRO BONIGAR QUIVICAN;2411;0213;4;131;;;;;;N
37034;JULIO TRIGO;FINCA EL MANGUITO;2411;0213;4;131;;;06/03/1962;;;N
37035;ANTONIO GUITERAS HOLMES;BARRIO VILLAREAL LA SALUD;2411;0213;4;131;;;;;;N
31202;LA PLATA;KM 7 CARRETERA CORRAL NUEVO;2501;0213;4;131;03488;ACTA;08/12/1997;;;N
31203;REYNOLD GARCIA;VIA BLANCA MATANZAS;2501;0311;7;131;03488;ACTA;21/01/1999;;;N
31204;JUAN ALBERTO MORALES BAYONA ;FCA SANTA ISABEL VALLE DE YUMURI;2501;0311;7;131;03488;ACTA;09/12/1997;;;N
31205;17 DE MAYO;FINCA LOS MOLINOS;2501;0311;7;131;03488;ACTA;24/02/1998;;;N
31224;CIRO REDONDO;CARRETERA CENTRAL FINCA LA JULIA POBLADO CEIBA MOCHA;2501;0311;7;131;03488;ACTA;14/11/2002;;;N
31061;TEODORO RIVERO ALEMAN;MIL VACA KM 5 CARR MAXIMO GOMEZ;2502;0213;4;131;13089;46/2014;30/04/1914;;;N
37120;ROBERTO FERNANDEZ;EL TEJAR;2502;0213;4;131;13089;ACTA;09/10/1979;;;N
37138;WILFREDO CABRERA;LAGUNILLA;2502;0311;7;131;13089;ACTA;23/11/1979;;;N
37149;RODOBALDO LOPEZ;GUASIMAS;2502;0213;4;131;13089;ACTA;12/02/1981;;;N
37200;JOSE HIDALGO ABREU;SAN JOAQUIN;2502;0213;4;131;13089;ACTA;09/06/1983;;;N
37203;JOSE MACHADO;CANTEL;2502;0311;7;131;13089;ACTA;26/08/1980;;;N
39467;ALFREDO GOMEZ;SALE FINCA MI TECHO;2502;0311;7;131;13089;ACTA;07/09/1993;;;N
31058;SANDALIO RODOLFO DIAZ ALFONSO;CONSEJO POBLADO CARLOS RAFAEL RODRIGUEZ;2503;0311;7;131;03605;799/10;24/01/2011;;;N
37187;PEDRO GONZALEZ;POBLADO ITABO;2503;0213;4;131;03605;ACTA;15/10/1998;;;N
39446;LUIS RIDEL GONZALEZ;FINCA KINDELAN;2503;0311;7;131;03605;ACTA;26/04/2000;;;N
39447;CAMILO CIENFUEGOS;FINCA MENENDEZ;2503;0311;7;131;03605;ACTA;13/03/1998;;;N
39453;CIRO REDONDO;HOYO COLORADO;2503;0213;4;131;03605;ACTA;13/03/1998;;;N
31055;JOSE MACEO;CONSEJO POPULAR GUAREIRAS;2504;0213;4;131;13079;833/10;24/01/2011;;;N
31056;FELIX ORTEGA;CONSEJO POPULAR SAN ISIDRO;2504;0213;4;131;13079;832/10;24/01/2011;;;N
31206;17 DE MAYO;FINCA LA LUISA;2504;0213;4;131;13079;ACTA;12/09/1997;;;N
31207;FRANK PAIS;FINCA SAN JOSE DE LOS RAMOS;2504;0213;4;131;14224;ACTA;05/05/1982;;;N
31208;SABINO PUPO;FINCA DESEADA;2504;0213;4;131;13079;ACTA;14/03/1998;;;N
31209;CARLOS MANUEL DE CESPEDES;FINCA AGUICA;2504;0213;4;131;13079;ACTA;30/04/1998;;;N
31210;RAMIRO RODRIGUEZ;FINCA EL JIGUE SAN JOSE DE LOS RAMOS;2504;0213;4;131;14224;ACTA;15/01/1982;;;N
31218;JESUS MARIA DIAZ;SAN JOSE DE LOS RAMOS;2504;0213;4;131;14224;ACTA;25/10/1980;;;N
31220;GREGORIO CARINE;SAN JOSE DE LOS RAMOS;2504;0213;4;131;14224;ACTA;25/12/1982;;;N
37118;ABEL SANTAMARIA;CAI MEXICO;2504;0213;4;131;14224;ACTA;08/12/1997;;;N
37154;ANTONIO MACEO;RENE FRAGA;2504;0110;1;658;14224;ACTA;06/03/1973;;;N
39445;JOSE MARTI;1ERO DE ENERO;2505;0213;4;131;03489;ACTA;30/04/1992;;;N
39448;RAMON RODRIGUEZ;LAS CANTERAS;2505;0213;4;131;03489;ACTA;05/05/1982;;;N
39463;MARIO MUNOZ;SAN ANTON MAXIMO GOMEZ;2505;0213;4;131;03489;ACTA;05/05/1982;;;N
39464;JULIO ANTONIO MELLA;MAXIMO GOMEZ;2505;0213;4;131;03489;ACTA;10/12/1982;;;N
37152;ADELMO FRAGA;BRUFFAO CARLOS ROJAS;2506;0213;4;131;13285;ACTA;17/12/1997;;;N
37161;LUIS AVILA;CARLOS ROJAS;2506;0213;4;131;13285;ACTA;12/03/1998;;;N
39454;NICOMEDES NODARSE;GUASIMAL;2506;0213;4;131;13285;ACTA;27/01/2002;;;N
39456;JORGE RICARDO MASSETTY;FINCA MADAN;2506;0213;4;131;13285;ACTA;27/11/1997;;;N
39457;LEONEL FRAGUELA;ZONA DE JOVELLANOS;2506;0213;4;131;13285;ACTA;14/03/1993;;;N
39458;RENATO GUITART;ZONA DE JOVELLANOS;2506;0213;4;131;13285;ACTA;20/01/1993;;;N
31059;LEOVIGILDO SIERRA;CONSEJO POPULAR MANOLITO;2507;0213;4;658;14224;801/10;24/01/2011;;;N
31201;VICTORIA DE GIRON;POBLADO DE NAVAJAS;2507;0311;7;658;14224;ACTA;22/08/1994;;;N
31217;GIRARDO DIAZ GONZALEZ;FINCA MEDINA;2507;0215;3;131;12271;ACTA;24/12/1999;;;N
37122;JUAN DE MATA REYES;PEDROSO Y CABO PADRO;2507;0110;1;658;14224;ACTA;15/11/1985;;;N
37182;JOSE DIAZ MARQUEZ;BOLONDRON;2507;0213;4;658;14224;ACTA;11/11/1985;;;N
39469;GUSTAVO GONZALEZ PEREZ;CONSEJO POPULAR SOCORRO;2507;0213;4;658;14224;ACTA;19/11/2010;;;N
31190;17 DE MAYO;BATEY JESUS MARIA;2508;0311;7;131;13080;ACTA;24/04/1994;;;N
31214;CONRADO BENITEZ;FINCA SAN JUAN BAUTISTA;2508;0311;7;131;13080;ACTA;08/12/1997;;;N
31215;VICTORIA DE GIRON;FINCA LAS DELICIAS;2508;0213;4;131;13080;ACTA;18/05/1994;;;N
31226;JUAN AVILA;ZONA SAN FRANCISCO DE PAULA;2508;0311;7;131;13080;ACTA;19/02/1980;;;N
37198;GUSTAVO AMEIJEIRAS;FINCA MISELANIA;2508;0311;7;131;13080;ACTA;20/01/1980;;;N
37219;HORACIO RODRIGUEZ;VALLE DE GUAMACARO;2508;0311;7;131;13080;ACTA;15/02/1980;;;N
37220;JESUS MENENDEZ;VALLE DE GUAMACARO;2508;0311;7;131;13080;ACTA;10/10/1991;;;N
39468;JUAN GUALBERTO GOMEZ;CONSEJO POPULAR DE LIMONAR;2508;0213;4;131;13080;ACTA;26/11/2010;;;N
31192;FLORES ZAMORA;BATEY VICTOR FALCON ALACRANES;2509;0213;4;131;13091;ACTA;01/01/1960;;;N
31193;FRANK PAIS;EL ESTANQUE ALACRANES;2509;0213;4;131;13091;ACTA;05/11/1986;;;N
31194;ISRAEL CABRERA;CUATRO CAMINOS ALACRANES;2509;0213;4;131;13091;ACTA;01/01/1962;;;N
31225;JUAN PEDRO CARBO SERVIA;FINCA LA CASETA;2509;0213;4;131;13091;ACTA;15/12/2002;;;N
37103;VICTORIA DE GIRON;SABANILLA;2509;0213;4;131;13091;ACTA;12/10/1998;;;N
37129;ANTONIO LOPEZ;CABEZAS;2509;0213;4;131;13091;ACTA;15/09/1998;;;N
37195;HORACIO RODRIGUEZ;FINCA EL PORVENIR;2509;0213;4;131;13091;ACTA;08/11/1978;;;N
37232;JUAN AVILA;SABANILLA;2509;0311;7;131;13091;ACTA;09/12/1997;;;N
37235;IGNACIO AGRAMONTE;CENTRAL JUAN AVILA;2509;0213;4;131;13091;ACTA;25/05/2000;;;N
37237;SABINO PUPO;BABINEY;2509;0213;4;131;13091;ACTA;06/09/1991;;;N
37239;CAMILO CIENFUEGOS;ZONA DE BOLONDRON;2509;0213;4;131;13091;ACTA;23/09/1991;;;N
37240;PABLO PRADO;ALACRANES;2509;0213;4;131;13091;ACTA;08/01/1962;;;N
37241;PEPITO TEY;BERMEJAS;2509;0213;4;131;13091;ACTA;17/01/1990;;;N
37244;NICETO PEREZ;FINCA SAN ALEJANDRO;2509;0213;4;131;13091;ACTA;29/07/1998;;;N
37246;JOSE A. ECHEVARRIA;LAS MOSCAS;2509;0213;4;131;13091;ACTA;07/10/1998;;;N
37248;RUBEN GONZALEZ;LA YAGRUMA;2509;0213;4;131;13091;ACTA;05/10/1998;;;N
31054;ANTONIO MAURY;CONSEJO POPULAR SOPLILLAR;2510;0213;4;131;04309;794/10;24/01/2011;;;N
31197;JOSE MARTI;CENTRAL AUSTRALIA;2511;0213;4;131;13084;ACTA;29/05/2006;;;N
31198;ANTERO FERNANDEZ;FINCA LOS ALPES;2511;0216;6;131;13084;ACTA;29/05/2006;;;N
31216;VICENTE PONCE;FINCA GUARINA;2511;0216;6;131;13084;ACTA;25/01/1999;;;N
31219;17 MAYO;FINCA LOS DANIELES;2511;0213;4;131;13084;ACTA;29/05/2006;;;N
31223;ANTONIO MACEO;FINCA LOS JARDINES;2511;0216;6;131;13084;ACTA;03/05/2006;;;N
37126;CAMILO CIENFUEGOS;FINCA LA CONCHITA;2511;0216;6;131;13084;ACTA;10/03/2006;;;N
37166;26 DE JULIO;QUEMADO GRANDE;2511;0216;6;131;13084;ACTA;19/03/2004;;;N
37170;MANUEL HERNANDEZ;CARRETERA CIRCUITO SUR KM 11;2511;0213;4;131;13084;ACTA;29/05/2006;;;N
37205;TEODORO DELGADO;RAIZ DE JOBO;2511;0213;4;131;13084;ACTA;03/05/2006;;;N
37212;WILFREDO DIAZ;SAN JOAQUIN;2511;0216;6;131;13084;ACTA;03/05/2006;;;N
37214;ROBERTO SENAREGA;FINCA LA ENTRADA;2511;0213;4;131;13084;ACTA;12/05/2006;;;N
39459;ISRAEL LEON;CIRCUITO SUR KM 2;2511;0213;4;131;13084;ACTA;29/05/2006;;;N
39462;FELIX DUQUE;INDEPENDENCIA FINAL AGRAMONTE;2511;0213;4;131;13084;ACTA;18/11/1997;;;N
31057;X CONGRESO;CONSEJO POPULAR MANGUITO;2512;0213;4;131;13083;797/10;24/01/2011;;;N
31196;ROLANDO PEREZ QUINTOSA;FINCA LA PAQUITA AMARILLAS;2512;0212;5;131;03844;ACTA;17/05/1995;;;N
37127;JOSE MARTI;AMARILLAS;2512;0110;1;658;14224;ACTA;21/10/1981;;;N
37164;PEDRO J. SOTOLONGO;CESPEDES;2512;0110;1;658;14224;ACTA;04/08/1983;;;N
37206;RAUL GONZALEZ;ZARABANDA;2512;0213;4;131;13083;ACTA;06/02/1980;;;N
37217;EMILIANO ZAPATA;MANGUITO;2512;0213;4;131;13083;ACTA;12/01/1991;;;N
37218;NICETO PEREZ;CAI 6 DE AGOSTO;2512;0213;4;131;13083;ACTA;04/05/1979;;;N
31060;AMADA MESA;BATEY MUELA QUIETA;2513;0213;4;131;14224;793/10;24/01/2011;;;N
31211;RAMON RUIZ DEL SOL;ORBITA LOS ARABOS;2513;0311;7;131;14224;ACTA;25/03/1998;;;N
31212;JOSE HIDALGO ABREU;GUACHINANGO;2513;0213;4;131;14224;ACTA;29/12/1997;;;N
31213;JOSE MARIA DUARTE;FINCA LA GÜIRA;2513;0213;4;131;14224;ACTA;29/04/1998;;;N
31221;NICETO PEREZ;FINCA LA FRUTA;2513;0110;1;658;14224;ACTA;14/04/2000;;;N
31222;MARTIRES DEL MONCADA;CARRETERA CENTRAL S/N;2513;0110;1;658;14224;ACTA;24/04/2000;;;N
37201;PEDRITO MOREJON;JACAN;2513;0213;4;131;14224;ACTA;05/07/1979;;;N
31633;LAZARO VILLAVICENCIO;ZONA EL CEDRO;2601;0213;4;131;03611;;;;;N
31634;MARTIRES DEL 10 ABRIL;ZONA RANCHO VELOZ;2601;0213;4;131;03611;;;;;N
37253;RAMON C MINO;ZONA SAN RAFAEL;2601;0213;4;131;03611;;;;;N
37254;ISRAEL RUIZ;ZONA MANGA LARGA;2601;0213;4;131;03611;;;;;N
37258;PEDRO LANTIGUA;ZONA SANTA LUTGARDA;2601;0311;7;131;03611;;;;;N
37262;PEDRO SAN MARTIN;LEONCIO VIDAL NO 29;2601;0213;4;131;03611;;;;;N
37264;LAZARO PENTON;ZONA FLOR DE CUBA;2602;0213;4;131;03866;;;;;N
37265;JOSE ANTONIO SOMARRIBA;ZONA LA CUBANA;2602;0213;4;131;03866;;;;;N
37266;9 DE ABRIL;ZONA CHUCHO MARTINEZ Y COLOMA;2602;0213;4;131;03866;;;;;N
37268;RIGOBERTO IGLESIAS;ZONA SANTA MARIA;2602;0213;4;131;03866;;;;;N
37269;NICO LOPEZ;ZONA CORRALITO Y EL HUERFANO;2602;0213;4;131;03866;;;;;N
37270;DELFIN SEN CEDRE;ZONA FINCA RESOLUCION;2602;0213;4;131;03866;;;;;N
37272;ORLANDO SUAREZ;ZONA SAN ISIDRO;2602;0213;4;131;03866;;;;;N
37273;TOMAS HORMIGA;ZONA MACHADO;2602;0213;4;131;03866;;;;;N
37275;NICETO PEREZ;ZONA EL CONDE Y ESPERANZA;2602;0213;4;131;03866;;;;;N
31683;RAUL VALENCIA;ZONA VIANA;2603;0213;4;131;03493;;;;;N
37277;LAZARO BARRIOS;ZONA CHINCHILA;2603;0213;4;131;03493;;;;;N
37279;HECTOR RODRIGUEZ;ZONA SITIECITO-CAROLINA;2603;0213;4;131;03493;;;;;N
37281;ANTONIO CHAVEZ;ZONA JAGUITA;2603;0213;4;131;03493;;;;;N
37282;FELIBERTO GONZALEZ;ZONA DELTA C. ISABELA Y DESVIO;2603;0213;4;131;03493;;;;;N
37283;MARIO A PEREZ MOLLIN;ZONA EL MAMEY SITIECITO;2603;0213;4;131;03493;;;;;N
31628;CAMILO CIENFUEGOS;ZONA VEGA REDONDA;2604;0213;4;131;13239;;;;;N
31630;ABEL SANTAMARIA;CONGOJAS SAN AGUSTIN;2604;0311;7;131;13239;;;;;N
31632;JOSE MARTI;ZONA PASO REAL;2604;0311;7;131;13239;;;;;N
31667;FELIX GARCIA ADAY;BATEY PERUCHO FIGUEREDO;2604;0213;4;131;13239;;;;;N
31687;JUAN FRANCISCO ARO;ZONA SAN FRANCISCO;2604;0213;4;131;13239;;;;;N
37284;MANUEL FAJARDO;ZONA VEGA REDONDA;2604;0213;4;131;13239;;;;;N
37286;ANTONIO MACEO;ZONA CUATRO CAMINO-GUADALUPE;2604;0213;4;131;13239;;;;;N
37287;TATO MADRUGA;ZONA VILA;2604;0311;7;131;13239;;;;;N
37288;ESTANISLAO RODRIGUEZ;ZONA EL PERICO;2604;0213;4;131;13239;;;;;N
37290;CRECENCIO VALDES;ZONA ARROYO EL SANTO;2604;0213;4;131;13239;;;;;N
37291;ANTONIO GUITERAS;ZONA COCO SOLO;2604;0311;7;131;13239;;;;;N
37292;LAZARO HUET;ZONA CENTRAL PERUCHO FIGUEREDO;2604;0311;7;131;13239;;;;;N
37600;X CONGRESO DE LA ANAP;CARRETERA PIÑON. DOS AMIGOS;2604;0211;5;131;37600;;;;;N
31627;FIDEL CLARO;ZONA TAGUAYABON;2605;0311;7;131;13240;;;;;N
31690;JOSE MARTI;ZONA LA CORONA;2605;0311;7;131;13240;;;;;N
31691;SALOME HERNANDEZ;BARRIO FUSTE;2605;0311;7;131;13240;;;;;N
37301;LUIS PEREZ PEREZ;ZONA SAGUA LA CHICA;2605;0311;7;131;13240;;;;;N
37302;ANTONIO MACEO;ZONA LA LUZ;2605;0311;7;131;13240;;;;;N
37304;ORESTES ACOSTA;ZONA LA QUINTA;2605;0215;3;131;13240;;;;;N
37321;EL VAQUERITO;ZONA GUAJEN;2605;0215;3;131;13240;;;;;N
37324;MIGUEL ANGEL ACEVEDO;ZONA VEGA DE PALMA;2605;0215;3;131;13240;;;;;N
37551;JUAN GONZALEZ;ZONA EL BOSQUE;2605;0215;3;131;13240;;;;;N
37569;HECTOR FALERO;ZONA EL PURIAL;2605;0215;3;131;13240;;;;;N
37570;MENELAO MORA;ZONA OJO DE AGUA;2605;0215;3;131;13240;;;;;N
37572;ARNALDO ARTEAGA;ZONA CAMARON;2605;0311;7;131;13240;;;;;N
37573;ANTONIO BRIONES;ZONA AGUADA DE MOYA;2605;0215;3;131;13240;;;;;N
37574;ISIDRO GONZALEZ;ZONA AGUADA DE MOYA;2605;0215;3;131;13240;;;;;N
37575;MARINO CABRERA;ZONA HONDON;2605;0213;4;131;13240;;;;;N
37576;MIGUEL ANGEL PEDROSO;ZONA LAS BREAS;2605;0215;3;131;13240;;;;;N
37578;BENITO RAMIREZ;ZONA ENTROQUE;2605;0215;3;131;13240;;;;;N
37579;JUAN VERDECIA HERNANDEZ;ZONA NISPERO;2605;0215;3;131;13240;;;;;N
37580;JOSE A ECHEVARRIA;ZONA SAN BENIGNO;2605;0311;7;131;13240;;;;;N
37581;VALERIANO LOPEZ;ZONA ARROYO FRIO;2605;0215;3;131;13240;;;;;N
37582;FRANK PAIS;ZONA DOLORITA;2605;0215;3;131;13240;;;;;N
37583;ABEL SANTAMARIA;ZONA AGUADA DE MOYA;2605;0215;3;131;13240;;;;;N
37585;NICETO PEREZ;ZONA VUELTAS;2605;0215;3;131;13240;;;;;N
37586;CIRO REDONDO;ZONA PIEDRA;2605;0215;3;131;13240;;;;;N
37587;MARTIRES DE VUELTAS;ZONA GUERRERO;2605;0215;3;131;13240;;;;;N
37588;JUAN FRANCISCO ARO;ZONA RINCON;2605;0215;3;131;13240;;;;;N
37589;RAUL TORRES;ZONA VEGA ALTA;2605;0215;3;131;13240;;;;;N
37590;ELIO JIMENEZ;ZONA CASA BLANCA;2605;0215;3;131;13240;;;;;N
37591;JOSUE PAIS;ZONA CHARCO HONDO;2605;0215;3;131;13240;;;;;N
37592;JULIO A MELLA;ZONA GUAJEN;2605;0215;3;131;13240;;;;;N
37593;FRUCTUOSO RODRIGUEZ;ZONA GUAJEN;2605;0215;3;131;13240;;;;;N
37332;MARCELO SALADO;BATEY CENTRAL MARCELO SALADO;2606;0213;4;131;03496;;;;;N
37333;FRUCTUOSO RODRIGUEZ;ZONA JINAGUAYABO;2606;0213;4;131;03496;;;;;N
37336;ALBERTO PIS DELGADO;ZONA DOLORES;2606;0213;4;131;03496;;;;;N
31649;CAMILO CIENFUEGOS;ZONA PUEBLO NUEVO;2607;0213;4;131;03496;;;;;N
37334;MIGUEL ANGEL ROJAS;ZONA CAYO LAS VACAS;2607;0213;4;131;03496;;;;;N
37335;FELIPE RODRIGUEZ DEL RIO;ZONA GUANABANABO;2607;0213;4;131;03496;;;;;N
37339;MARIANO PEREZ;ZONA SAN GREGORIO;2607;0213;4;131;03497;;;;;N
37346;ARMANDO GONZALEZ;ZONA CARRILLO;2607;0213;4;131;03496;;;;;N
37351;CONRADO BENITEZ;ZONA CENTRAL HERIBERTO DUQUESNE;2607;0213;4;131;03496;;;;;N
37353;LINO R PEREZ;ZONA MARIA LUISA ZULUETA;2607;0213;4;131;03496;;;;;N
37355;JUAN R GONZALEZ;ZONA DOS SIERRAS;2607;0213;4;131;03496;;;;;N
37359;RODOLFO LEON PERLACIA;ZONA CATURLA ZULUETA;2607;0213;4;131;03496;;;;;N
37360;DAVID MARICHAL;ZONA BARTOLOME;2607;0311;7;131;03496;;;;;N
37363;CELESTINO GUTIERREZ;ZONA LA ELVIRA GENERAL CARRILLO;2607;0213;4;131;03496;;;;;N
37543;HERIBERTO REINALDO;ZONA VINA;2607;0311;7;131;03496;;;;;N
37563;JOSE MARTI;ZONA CAROLINA;2607;0311;7;131;03496;;;;;N
39477;GUSTAVO RODRIGUEZ;ZONA ROJAS;2607;0213;4;131;03496;;;;;N
39478;SANTIAGO MEDINA;ZONA SAN GUEIVA;2607;0213;4;131;03496;;;;;N
39479;PANCHITO GOMEZ TORO;ZONA YAGUEY;2607;0213;4;131;03496;;;;;N
39480;HERMANOS HERRADAS;ZONA ROJAS;2607;0311;7;131;03496;;;;;N
31636;JUANCITO MARTINEZ;ZONA NAZARENO;2608;0311;7;131;13114;;;;;N
31637;NELSON GONZALEZ;ZONA SABANILLA;2608;0311;7;131;13114;;;;;N
31638;OSVALDO LAZO;ZONA LAS BOCAS;2608;0311;7;131;13114;;;;;N
31639;FRUCTUOSO RODRIGUEZ;ZONA EL GUIJE;2608;0215;3;131;13114;;;;;N
31647;REINALDO CEPEDA;ZONA FIDENCIA;2608;0311;7;131;13114;;;;;N
31648;HORACIO RODRIGUEZ;ZONA TARRAUZ;2608;0311;7;131;13114;;;;;N
37369;DAMIAN CABRERA;ZONA MANZANARES;2608;0311;7;131;13114;;;;;N
37372;FRANK PAIS;ZONA CACAHUAL;2608;0311;7;131;13114;;;;;N
37373;MANUEL FAJARDO;ZONA PLATA;2608;0311;7;131;13114;;;;;N
37374;ANTONIO DUMENIGO;ZONA OLIVER;2608;0215;3;131;13114;;;;;N
37375;ORLANDO EXPOSITO;ZONA PAJARITO;2608;0311;7;131;03617;;;;;N
37377;JESUS MENENDEZ;ZONA JUANCITO MARTINEZ;2608;0213;4;131;13114;;;;;N
37383;JUAN GONZALEZ;ZONA FALERO;2608;0311;7;131;13114;;;;;N
37385;ANTONIO GUITERAS;ZONA PASTORA;2608;0311;7;131;13114;;;;;N
37388;NICETO PEREZ;ZONA MINAS;2608;0311;7;131;13114;;;;;N
37390;DOMINGO ESPINOSA;ZONA ARROYO DEL MEDIO;2608;0311;7;131;03617;;;;;N
37394;EDUARDO R. CHIBAS;ZONA EL GUIJE;2608;0215;3;131;13114;;;;;N
37396;CLEMENTE CARDENAS;ZONA LA SIERRA;2608;0215;3;131;13114;;;;;N
37397;LUIS RAMIREZ LOPEZ;ZONA MELONERA;2608;0311;7;131;03617;;;;;N
37500;FELIX RODRIGUEZ;ZONA GUASASA;2608;0215;3;131;13114;;;;;N
37507;CAMILO TORRES;ZONA CANTARILLA;2608;0215;3;131;13114;;;;;N
37531;ANGEL DE ARMAS;ZONA REBACADERO;2608;0215;3;131;13114;;;;;N
37544;LINO DEL RIO;ZONA DE FALCON;2608;0311;7;131;03617;;;;;N
37599;ANDRES CUEVAS;ZONA LA PANCHITA;2608;0311;7;131;13114;;;;;N
39473;CARLOS SIMON;ZONA JAGUALLES;2608;0215;3;131;13114;;;;;N
31625;PRIMERO DE ENERO;YABU SANTA CLARA;2609;0213;4;131;03497;;;;;N
31626;OBDULIO MORALES;CARRETERA CENTRAL KM 289;2609;0213;4;131;03497;;;;;N
31686;ABEL SANTAMARIA;ZONA LAS MARGARITAS;2609;0213;4;131;03497;;;;;N
37401;EDUARDO REYES CANTO;MANAJANABO;2609;0215;3;131;03497;;;;;N
37404;ORLANDO HERNANDEZ;PLAN YABU;2609;0213;4;131;03497;;;;;N
37405;CIRO REDONDO;CALLE 2DA NO 115 ENTRE B Y C;2609;0215;3;131;03497;;;;;N
37407;EL VAQUERITO;CARRETERA A CAMAJUANI KM 4;2609;0215;3;131;03497;;;;;N
37408;MARTIRES DE BAEZ;CARRETERA A BAEZ;2609;0213;4;131;03497;;;;;N
37410;RAMON PANDO FERRER;LA MOVIDA CARRETERA CENTRAL KM 295;2609;0215;3;131;03497;;;;;N
37498;RAFAEL MACHADO;ZONA HATILLO;2609;0213;4;131;03497;;;;;N
37554;OSVALDO HERRERA;BARRIO MACUCA CARRETERA SAGUA;2609;0215;3;131;03497;;;;;N
37555;ROBERTO FLEITES;AUTOPISTA NACIONAL KM 261;2609;0213;4;131;03497;;;;;N
37559;21 DE SEPTIEMBRE;CARRETERA DE CAMAJUANI KM 6;2609;0213;4;131;03497;;;;;N
37560;17 DE MAYO;CARRETERA DE MALEZA KM 10;2609;0215;3;131;03497;;;;;N
37561;ORLANDO EXPOSITO;CARRETERA A SAGUA KM 10 HATILLO;2609;0215;3;131;03497;;;;;N
39481;ROBERTO REGA;ZONA REBACADERO;2609;0215;3;131;03497;;;;;N
31662;FELIBERTO GONZALEZ;CARRETERA A SAGUA KM 16;2610;0311;7;131;13116;;;;;N
31684;NICO LOPEZ;SAN DIEGO DEL VALLE;2610;0213;4;131;13116;;;;;N
31688;ROLANDO MORALES;ZONA CIFUENTES;2610;0213;4;131;13116;;;;;N
31689;9 DE ABRIL;ZONA JICARITA;2610;0213;4;131;13116;;;;;N
37414;DAVID PEREZ;ZONA LA GUASIMA;2610;0213;4;131;13116;;;;;N
37417;EL VAQUERITO;ZONA CLAVELLINA;2610;0213;4;131;13116;;;;;N
37418;JULIO ANTONIO MELLA;ZONA SAN RAFAEL;2610;0213;4;131;13116;;;;;N
37419;PEDRO LANTIGUA;ZONA JUANILLO;2610;0213;4;131;13116;;;;;N
37423;RIGOBERTO CARABALLO;BATEY MARIANA GRAJALES;2610;0213;4;131;13116;;;;;N
37424;JOSE MACHADO;ZONA OJO DE AGUA;2610;0213;4;131;13116;;;;;N
37429;ARTURO ALBA;ZONA CENTRAL UNIDAD PROLETARIA;2610;0213;4;131;13116;;;;;N
37430;RAUL CEPERO BONILLA;FINCA SANTA ROSA;2610;0213;4;131;13116;;;;;N
37435;JORGE MONTES;ZONA LA YAGUA;2610;0213;4;131;13116;;;;;N
37441;26 DE JULIO;ZONA EL BARRO;2610;0213;4;131;13116;;;;;N
37443;MANUEL ASCUNCE;ZONA EL FRASCO;2610;0213;4;131;13116;;;;;N
37565;MARCELO SALADO;ZONA GUAYABO CUARTEL;2610;0213;4;131;13116;;;;;N
31650;CAMILO CIENFUEGOS;ZONA JIQUIABO;2611;0213;4;131;03498;;;;;N
31651;QUINTIN BANDERAS;ZONA JIQUIABO;2611;0311;7;131;03498;;;;;N
31652;AMISTAD CUBA-VIET NAM;ZONA JIQUIABO;2611;0213;4;131;03498;;;;;N
37446;MANUEL ASCUNCE;ZONA YABUCITO;2611;0213;4;131;03498;;;;;N
37447;ARMANDO PERERA;ZONA PUERTO ESCONDIDO;2611;0213;4;131;03498;;;;;N
37452;DAVID DIAZ GUADARRAMA;ZONA BARRIO ARENAS;2611;0213;4;131;03498;;;;;N
37454;PEDRO JULIO MARCELO;FINCA TRES CAROLINAS;2611;0213;4;131;03498;;;;;N
37455;JOSE MARTI;ZONA BARRIO SAN JUAN;2611;0213;4;131;03498;;;;;N
37456;OVIDIO RIVERO;ZONA MANACAS;2611;0213;4;131;03498;;;;;N
37457;RUBEN MARTINEZ VILLENA;ZONA BARRIO CASCAJAL;2611;0213;4;131;03498;;;;;N
37458;NELSON VEITIA;ZONA MORDAZO;2611;0213;4;131;03498;;;;;N
37459;DIOSDADO PEREZ;ZONA SAN FRANCISCO;2611;0213;4;131;03498;;;;;N
37536;ANTONIO MACEO;ZONA EL TRIANGULO;2611;0213;4;131;03498;;;;;N
37537;CONRADO BENITEZ;ZONA CERRITO;2611;0213;4;131;03498;;;;;N
37553;JESUS MENENDEZ;ZONA LA CRIOLLA Y LAS CASIMBAS;2611;0213;4;131;03498;;;;;N
39486;FRANK PAIS;ZONA 26 DE JULIO;2611;0213;4;131;03498;;;;;N
39487;CLEMENTE CARDENAS;ZONA LAS GLORIAS;2611;0215;3;131;03498;;;;;N
31653;JULIO MIRABAL;ZONA LAS DELICIAS;2612;0213;4;131;13115;;;;;N
31654;MARCELO SALADO;ZONA LA ROSITA;2612;0213;4;131;13115;;;;;N
31655;FRANK HIDALGO GATO;ZONA LAS MARIAS;2612;0213;4;131;13115;;;;;N
31656;ANTERO REGALADO;BATEY OSVALDO HERRERA;2612;0213;4;131;13115;;;;;N
37460;ANTONIO MACEO;FINCA SANTACLARA;2612;0213;4;131;13115;;;;;N
37462;MARTIRES DE GIRON;ZONA LA CAMPANA;2612;0213;4;131;13115;;;;;N
37464;FRANK PAIS;ZONA FINCA DOLORES;2612;0213;4;131;13115;;;;;N
