c80fadd5-c928-402e-b03a-51ea2150311e;Grupo de Capital Humano;6;
a2bb5e5c-b6d3-4d17-9669-5daaca3b5f15;Construcción y Montaje;6;
829ac9c7-fa07-485f-b3e8-d8632005a522;Grupo de Capital Humano;6;
bb0b4f46-4e9c-4523-ad27-145a117f4960;Grupo de Capital Humano;6;
77ca5341-7a26-4ce1-8808-fdbfc3b8ad04;Grupo Capital Humano;6;
9a0c2bbe-e2fe-4346-96b8-b8c47a6a9746;Grupo de Capital Humano;6;
c524cb53-8731-480d-a85f-70d37becc337;Grupo de Capital Humano;6;
3896bc55-b6bf-4e78-9b3a-d13f371851df;Grupo de Asistencia Técnica;6;e7c96077-3222-472c-a266-3c274abb8bae
eafc90cc-a06a-45b5-a351-ae8d57c26c61;Brigada de Contrucción Civil;6;a464d45c-6040-4105-b767-2f69b07bf091
4e5d8fda-6075-47d3-a17c-d499eb60878a;Sala de Análisis;6;628d0c26-b842-4167-9e1a-cc6d053c4c80
2dcfb959-6baa-4097-8b1e-bbab2005535e;Brigada de Montaje No 6;6;2d2ff24d-a445-4c3d-8368-dd8279477d5e
8f6656af-8265-4c27-bf05-2b9217e1f28c;Grupo Capital Humano;6;
37dbc718-b69e-48b0-bc2c-d0d66cfe9b9f;Grupo Contabilidad y Finanzas;6;
f242d77b-eda1-4c36-b3bb-694d54a7b220;Grupo de Capital Humano;6;
877a5493-275e-49b1-a8d9-2933963aeca1;Equipo de Automatización;6;e7c96077-3222-472c-a266-3c274abb8bae
eef63ee0-fb34-4c3a-8ef7-79bc62f48db6;Equipo de Servicios Informáticos Holguín;6;e7c96077-3222-472c-a266-3c274abb8bae
c5936bb1-307a-4701-be8d-a731f93e6541;Obra No 1 Construcción y Montaje Dirección de Obra;7;6d28347c-a092-4baa-9dd8-6ea52656aef4
b1f249b4-45f9-42e9-8875-fd7061002be2;Grupo de Tecnología y Derivados;7;1311b983-f6a8-4eb7-b82e-310db7902c11
787490cd-674b-4176-8f15-e77ee3481373;Brigada de Reparación y Mantenimiento de Turbos;7;ae6536ce-d9a4-4ed4-9365-1cbbd22780c0
f42050e6-b855-430f-82d6-734dab199e72;Brigada de Mantenimiento;7;ae6536ce-d9a4-4ed4-9365-1cbbd22780c0
9b41c62c-7933-4131-a2a3-33d1b4944002;Brigada de Corriente Alterna;7;ae6536ce-d9a4-4ed4-9365-1cbbd22780c0
05b54d36-6e82-4cfc-84ba-670973148899;Grupo de Mantenimiento y Talleres;7;1311b983-f6a8-4eb7-b82e-310db7902c11
685d21dd-3ae8-434d-a5bc-50312dba3d11;Grupo de Automática e Informática y Centrifuga;7;1311b983-f6a8-4eb7-b82e-310db7902c11
6bc2f2c1-b5c6-4790-b8ca-747562923cad;Grupo de Producción;7;1311b983-f6a8-4eb7-b82e-310db7902c11
66f87938-a786-4307-861c-945158767255;Brigada de Mecánica Eléctrica (Transformadores);7;ae6536ce-d9a4-4ed4-9365-1cbbd22780c0
daf715e6-ac58-48d5-a2d4-63d49e7c7df5;Brigada de Confección de Bobinas;7;ae6536ce-d9a4-4ed4-9365-1cbbd22780c0
bdf497b1-9bd5-4ef5-8869-2c17ce96211f;Brigada de Recepción y Entrega;7;ae6536ce-d9a4-4ed4-9365-1cbbd22780c0
6ca845d1-bc98-4833-8eec-6c1cb933cee5;Producción de Motores;7;ae6536ce-d9a4-4ed4-9365-1cbbd22780c0
bad3bee8-6643-4918-834d-9b41117657fe;Brigada de Mantenimiento Industrial;7;d0425745-6377-46a8-b9d9-d5c08201c81d
99c7de1d-65ae-4741-9ac4-17df8afb23ac;Brigada de Ensaque;7;d0425745-6377-46a8-b9d9-d5c08201c81d
9c728d70-f770-4f3f-80ca-3f8edacd63b9;Brigada No. 3 Producción de Cal;7;d0425745-6377-46a8-b9d9-d5c08201c81d
c4db1c5c-1276-4397-88c9-bcabd551f36e;Brigada No. 2 Producción de Cal;7;d0425745-6377-46a8-b9d9-d5c08201c81d
c2a07f99-eda8-442e-b7bd-135aa398748e;Brigada No. 1 Producción de Cal;7;d0425745-6377-46a8-b9d9-d5c08201c81d
17405481-f381-409d-976b-e271c06959b7;Molino;7;d0425745-6377-46a8-b9d9-d5c08201c81d
ced94358-1342-4db1-8543-c378018200a4;Brigada de Montaje  No.1;7;eea47a24-3f7f-4aad-81b7-6004e89090da
f762e606-e82d-44e7-9b02-539aae60fae1;Brigada de Montaje  No.2;7;eea47a24-3f7f-4aad-81b7-6004e89090da
ee95ec94-983e-4c9c-ae11-5b9840e4bd20;Brigada de Montaje  No.3;7;eea47a24-3f7f-4aad-81b7-6004e89090da
ce2e1b21-69bf-4e86-8c4c-7eee0d244f1b;Brigada de Montaje  No.4;7;eea47a24-3f7f-4aad-81b7-6004e89090da
25835232-e876-412a-929c-1d39da0e22ee;Brigada de Montaje  No.5;7;eea47a24-3f7f-4aad-81b7-6004e89090da
91b6dcd4-e3d9-4582-a224-b7e3422adeea;Brigada de Montaje  No.6;7;eea47a24-3f7f-4aad-81b7-6004e89090da
aa4d4d5c-38f5-4d59-b3bd-18574510f533;Brigada de Montaje  No.7;7;eea47a24-3f7f-4aad-81b7-6004e89090da
df9d381a-e2fd-4eb6-a1e0-0521254ffbe1;Brigada de Montaje  No.8;7;eea47a24-3f7f-4aad-81b7-6004e89090da
2e537d18-b5f3-4559-b4a7-7dd61723a03b;Brigada de Montaje  No.9;7;eea47a24-3f7f-4aad-81b7-6004e89090da
222612f4-e9bc-4735-8caa-1654d8dc9e78;Brigada Techado no.1;7;eea47a24-3f7f-4aad-81b7-6004e89090da
bc2de09a-7926-4cf1-9ec4-5c81011f6e9c;Brigada Techado no.2;7;eea47a24-3f7f-4aad-81b7-6004e89090da
776115df-ae8c-4524-95bd-af904f205b2a;Brigada Techado no.3;7;eea47a24-3f7f-4aad-81b7-6004e89090da
0eb13492-0836-4df5-aed1-6401464811d8;Brigada Techado no.4;7;eea47a24-3f7f-4aad-81b7-6004e89090da
fa96dc11-5a68-4389-a04b-351fe0126ed2;Brigada Construcción Civil;7;eea47a24-3f7f-4aad-81b7-6004e89090da
5b91a94c-82dc-4a3b-903e-4f153d8560bb;Brigada de Informática;7;ee52d9b6-6d2f-4b27-af92-703b4e00fa0c
199db017-ebb8-4c5e-bd26-35338409f797;Brigada Planta Arena;7;585deaa9-5229-4823-b4df-c88282f3077d
a4d1c518-4d71-4bec-9ff6-c4c732ba4b0c;Brigada Fundición Pesada;7;585deaa9-5229-4823-b4df-c88282f3077d
2d970f52-4a20-4ec9-abc6-9b391f890dc0;Brigada Desmoldeo;7;585deaa9-5229-4823-b4df-c88282f3077d
b1bb356c-e679-4c59-8862-62efe975f496;Brigada Fundición Ligera;7;585deaa9-5229-4823-b4df-c88282f3077d
8037d3f0-eb88-426d-97a6-479de723cb48;Brigada Rompedero de Chatarra;7;585deaa9-5229-4823-b4df-c88282f3077d
c3808a49-45cc-494f-8f29-bf110a09f324;Brigada Bronce;7;585deaa9-5229-4823-b4df-c88282f3077d
2d9b5846-6e6e-4cf7-a2ef-92199d144fb8;Brigada de Montaje No 7;7;2d2ff24d-a445-4c3d-8368-dd8279477d5e
28c266a3-b791-42c8-927d-1129b3109500;Grupo de Preparación de Obras;7;6d28347c-a092-4baa-9dd8-6ea52656aef4
fca64f50-03cf-4498-9a4b-bc12b6fb1d14;Brigada Montaje No 1;7;c5936bb1-307a-4701-be8d-a731f93e6541
52210481-bfb1-4e56-97ac-2687cfc1343f;Brigada Montaje No 2;7;c5936bb1-307a-4701-be8d-a731f93e6541
265f1471-7daf-46ac-ae32-94b80afe7703;Brigada Montaje No 3;7;c5936bb1-307a-4701-be8d-a731f93e6541
2513e2e3-d901-431a-b4af-d7391bc3c7e0;Brigada Montaje No 4;7;c5936bb1-307a-4701-be8d-a731f93e6541
254d44d1-45e1-4c87-b518-dfd101f4531e;Brigada Montaje No 5;7;c5936bb1-307a-4701-be8d-a731f93e6541
91b779f4-1284-4821-bfaf-cb88ba720fca;Brigada Montaje No 6;7;c5936bb1-307a-4701-be8d-a731f93e6541
eefa4702-fd67-4504-8be4-bce7558b99c5;Brigada Construcción Civil No 1;7;c5936bb1-307a-4701-be8d-a731f93e6541
